,Date,ITUB4,BBSE3,BEEF3,CMIG4,ITSA4,PETR3,PETR4,POSI3,IBOVESPA
33,2015-02-20,19.77410316467285,31.84000015258789,8.476000785827637,6.008546829223633,6.128489971160889,9.539999961853027,9.640000343322754,2.119999885559082,49.84000015258789
34,2015-02-23,19.966941833496094,32.0,8.770989418029785,6.077723979949951,6.171389102935791,9.380000114440918,9.5,2.119999885559082,49.79999923706055
35,2015-02-24,20.176307678222656,32.66999816894531,8.55466365814209,6.102429866790772,6.2265448570251465,9.739999771118164,9.899999618530272,2.0999999046325684,50.40999984741211
36,2015-02-25,20.22589492797852,32.900001525878906,8.495667457580566,6.151843070983887,6.251059055328369,9.300000190734863,9.399999618530272,2.119999885559082,50.36000061035156
37,2015-02-26,20.3250675201416,33.060001373291016,8.908650398254395,6.448317050933838,6.287829875946045,9.199999809265137,9.229999542236328,2.309999942779541,50.310001373291016
38,2015-02-27,20.110191345214844,32.15999984741211,8.83981990814209,6.4137282371521,6.183646202087402,9.479999542236328,9.550000190734863,2.150000095367432,50.0099983215332
39,2015-03-02,20.01101875305176,32.599998474121094,8.70215892791748,6.201254844665527,6.122361183166504,9.279999732971191,9.420000076293944,2.220000028610229,49.59000015258789
40,2015-03-03,20.1652889251709,32.7599983215332,8.721823692321777,6.053018093109131,6.134617805480957,9.510000228881836,9.56999969482422,2.180000066757202,49.83000183105469
41,2015-03-04,19.98897933959961,31.76000022888184,8.751322746276855,5.899838924407959,6.08558988571167,9.149999618530272,9.270000457763672,2.190000057220459,49.06999969482422
42,2015-03-05,19.81267166137696,31.520000457763672,8.485834121704102,6.077723979949951,6.0610761642456055,9.210000038146973,9.239999771118164,2.259999990463257,48.95000076293945
43,2015-03-06,19.28374671936035,30.450000762939453,7.994185924530029,6.107370853424072,5.932377815246582,9.09000015258789,9.25,2.2300000190734863,48.54999923706055
44,2015-03-09,18.78236961364746,29.850000381469727,7.315712928771973,5.7614850997924805,5.779166221618652,8.789999961853027,8.920000076293945,2.200000047683716,47.75
45,2015-03-10,18.044076919555664,29.950000762939453,7.48287296295166,5.820779800415039,5.638209819793701,8.319999694824219,8.520000457763672,2.190000057220459,46.95000076293945
46,2015-03-11,18.65564727783203,30.540000915527344,7.443541049957275,5.855368137359619,5.828193187713623,8.470000267028809,8.739999771118164,2.220000028610229,47.52000045776367
47,2015-03-12,18.7327823638916,29.82999992370605,7.659865856170654,6.003604888916016,5.852706909179688,8.279999732971191,8.470000267028809,2.1700000762939453,47.45000076293945
48,2015-03-13,18.63911819458008,29.520000457763672,7.492705821990967,5.80595588684082,5.809807777404785,8.149999618530273,8.34000015258789,2.180000066757202,47.209999084472656
49,2015-03-16,18.63911819458008,30.100000381469727,7.315712928771973,5.697248935699463,5.828193187713623,8.25,8.390000343322754,2.200000047683716,47.380001068115234
50,2015-03-17,19.173553466796875,31.540000915527344,7.4730401039123535,5.850427150726318,5.969149112701416,8.710000038146973,8.859999656677246,2.180000066757202,48.91999816894531
51,2015-03-18,19.752065658569336,32.66999816894531,7.463206768035889,5.964075088500977,6.202031135559082,9.09000015258789,9.199999809265137,2.1700000762939453,50.09999847412109
52,2015-03-19,19.6308536529541,32.720001220703125,7.7680277824401855,5.855368137359619,6.208159923553467,8.6899995803833,8.920000076293945,2.1700000762939453,49.54999923706055
53,2015-03-20,19.796142578125,32.70000076293945,8.033517837524414,6.181489944458008,6.183646202087402,9.15999984741211,9.220000267028809,2.140000104904175,50.31999969482422
54,2015-03-23,19.66942024230957,32.79999923706055,7.797526836395264,6.423611164093018,6.177516937255859,9.220000267028809,9.329999923706056,2.0799999237060547,50.43000030517578
55,2015-03-24,19.548208236694336,32.86000061035156,7.71886396408081,6.473022937774658,6.165259838104248,9.239999771118164,9.420000076293944,2.0999999046325684,50.040000915527344
56,2015-03-25,19.531679153442383,32.7599983215332,7.738530158996582,6.433493137359619,6.208159923553467,9.720000267028809,9.800000190734863,2.039999961853028,50.290000915527344
57,2015-03-26,18.980716705322266,31.71999931335449,7.305880069732666,6.250667095184326,6.0304341316223145,9.229999542236328,9.329999923706056,1.9700000286102293,49.11000061035156
58,2015-03-27,18.65013694763184,31.8799991607666,7.001059055328369,6.309961795806885,5.913991928100586,9.220000267028809,9.359999656677246,2.009999990463257,48.65999984741211
59,2015-03-30,19.27823638916016,32.849998474121094,7.266548156738281,6.40384578704834,6.097846984863281,9.59000015258789,9.710000038146973,1.9900000095367432,49.81999969482422
60,2015-03-31,19.45454406738281,32.869998931884766,7.276381015777588,6.334668159484863,6.116232872009277,9.579999923706056,9.65999984741211,1.950000047683716,49.5
61,2015-04-01,20.110191345214844,33.45000076293945,7.178051948547363,6.591612815856934,6.330729961395264,10.079999923706056,10.260000228881836,2.039999961853028,50.79999923706055
62,2015-04-02,20.30303001403809,34.470001220703125,7.355044841766357,6.838675022125244,6.441041946411133,10.600000381469728,10.6899995803833,1.9700000286102293,51.5
63,2015-04-06,20.55096435546875,35.9900016784668,7.571369171142578,6.932558059692383,6.557484149932861,10.579999923706056,10.710000038146973,1.940000057220459,52.09999847412109
64,2015-04-07,20.561983108520508,34.79999923706055,7.71886396408081,6.8930277824401855,6.54522705078125,10.829999923706056,10.920000076293944,1.940000057220459,52.20000076293945
65,2015-04-08,20.661157608032227,33.79999923706055,7.7680277824401855,6.6904377937316895,6.532969951629639,10.5600004196167,10.56999969482422,1.950000047683716,52.220001220703125
66,2015-04-09,20.24793243408203,33.95000076293945,7.817193031311035,6.878204822540283,6.410399913787842,11.539999961853027,11.579999923706056,2.0,52.27000045776367
